x_acc,y_acc,z_acc,label
0.129,-0.955,-0.079,aluminium
0.138,-0.968,-0.097,aluminium
0.142,-0.987,-0.084,aluminium
0.139,-0.988,-0.084,aluminium
0.134,-0.987,-0.081,aluminium
0.132,-0.96,-0.087,aluminium
0.128,-0.953,-0.089,aluminium
0.131,-0.96,-0.084,aluminium
0.142,-0.977,-0.088,aluminium
0.141,-0.995,-0.088,aluminium
0.137,-0.987,-0.079,aluminium
0.135,-0.969,-0.082,aluminium
0.127,-0.958,-0.091,aluminium
0.129,-0.949,-0.079,aluminium
0.137,-0.974,-0.093,aluminium
0.145,-0.988,-0.087,aluminium
0.138,-0.987,-0.079,aluminium
0.133,-0.983,-0.08,aluminium
0.132,-0.961,-0.088,aluminium
0.126,-0.95,-0.085,aluminium
0.135,-0.963,-0.087,aluminium
0.139,-0.976,-0.085,aluminium
0.139,-0.996,-0.086,aluminium
0.139,-0.982,-0.078,aluminium
0.133,-0.971,-0.083,aluminium
0.125,-0.957,-0.09,aluminium
0.133,-0.952,-0.081,aluminium
0.136,-0.973,-0.093,aluminium
0.144,-0.988,-0.085,aluminium
0.134,-0.989,-0.076,aluminium
0.134,-0.98,-0.083,aluminium
0.132,-0.958,-0.089,aluminium
0.126,-0.953,-0.088,aluminium
0.131,-0.964,-0.091,aluminium
0.143,-0.979,-0.087,aluminium
0.138,-0.99,-0.085,aluminium
0.136,-0.984,-0.079,aluminium
0.13,-0.969,-0.083,aluminium
0.128,-0.953,-0.093,aluminium
0.127,-0.959,-0.08,aluminium
0.141,-0.977,-0.095,aluminium
0.143,-0.988,-0.09,aluminium
0.136,-0.99,-0.077,aluminium
0.136,-0.976,-0.084,aluminium
0.132,-0.958,-0.082,aluminium
0.126,-0.958,-0.092,aluminium
0.135,-0.951,-0.084,aluminium
0.136,-0.975,-0.085,aluminium
0.144,-0.986,-0.086,aluminium
0.138,-0.993,-0.089,aluminium
0.139,-0.979,-0.078,aluminium
0.138,-0.967,-0.08,aluminium
0.136,-0.954,-0.081,aluminium
0.136,-0.975,-0.093,aluminium
0.132,-0.962,-0.085,aluminium
0.126,-0.961,-0.085,aluminium
0.137,-0.965,-0.089,aluminium
0.137,-0.98,-0.081,aluminium
0.139,-0.981,-0.088,aluminium
0.137,-0.979,-0.084,aluminium
0.131,-0.974,-0.084,aluminium
0.134,-0.969,-0.082,aluminium
0.132,-0.967,-0.084,aluminium
0.134,-0.972,-0.086,aluminium
0.135,-0.968,-0.087,aluminium
0.136,-0.977,-0.086,aluminium
0.137,-0.971,-0.088,aluminium
0.133,-0.973,-0.087,aluminium
0.135,-0.972,-0.086,aluminium
0.14,-0.977,-0.088,aluminium
0.137,-0.982,-0.094,aluminium
0.131,-0.984,-0.099,aluminium
0.134,-0.99,-0.098,aluminium
0.137,-0.979,-0.09,aluminium
0.134,-0.978,-0.076,aluminium
0.133,-0.97,-0.078,aluminium
0.13,-0.965,-0.083,aluminium
0.135,-0.971,-0.094,aluminium
0.137,-0.971,-0.082,aluminium
0.134,-0.978,-0.088,aluminium
0.143,-0.977,-0.09,aluminium
0.14,-0.978,-0.087,aluminium
0.137,-0.968,-0.084,aluminium
0.136,-0.969,-0.086,aluminium
0.14,-0.973,-0.085,aluminium
0.135,-0.97,-0.083,aluminium
0.132,-0.972,-0.082,aluminium
0.136,-0.977,-0.09,aluminium
0.136,-0.977,-0.081,aluminium
0.131,-0.978,-0.087,aluminium
0.131,-0.972,-0.087,aluminium
0.131,-0.973,-0.089,aluminium
0.135,-0.968,-0.09,aluminium
0.132,-0.97,-0.078,aluminium
0.137,-0.975,-0.091,aluminium
0.137,-0.982,-0.083,silence
0.137,-0.979,-0.098,silence
0.129,-0.983,-0.094,silence
0.139,-0.982,-0.09,silence
0.133,-0.969,-0.085,silence
0.127,-0.965,-0.08,silence
0.135,-0.964,-0.084,silence
0.135,-0.976,-0.09,silence
0.134,-0.982,-0.089,silence
0.136,-0.975,-0.084,silence
0.136,-0.977,-0.102,silence
0.132,-0.962,-0.078,silence
0.134,-0.97,-0.091,silence
0.137,-0.97,-0.09,silence
0.138,-0.975,-0.084,silence
0.138,-0.975,-0.08,silence
0.137,-0.973,-0.081,silence
0.134,-0.969,-0.085,silence
0.131,-0.967,-0.085,silence
0.137,-0.966,-0.091,silence
0.132,-0.978,-0.091,silence
0.132,-0.981,-0.086,silence
0.136,-0.974,-0.079,silence
0.13,-0.974,-0.096,silence
0.131,-0.961,-0.072,silence
0.132,-0.969,-0.091,silence
0.138,-0.971,-0.089,silence
0.135,-0.976,-0.082,silence
0.138,-0.978,-0.084,silence
0.136,-0.975,-0.086,silence
0.136,-0.964,-0.081,silence
0.133,-0.967,-0.085,silence
0.137,-0.968,-0.087,silence
0.135,-0.975,-0.088,silence
0.134,-0.98,-0.085,silence
0.137,-0.976,-0.08,silence
0.138,-0.972,-0.097,silence
0.13,-0.963,-0.075,silence
0.136,-0.969,-0.092,silence
0.137,-0.972,-0.09,silence
0.136,-0.973,-0.091,silence
0.13,-0.964,-0.079,silence
0.136,-0.966,-0.088,silence
0.136,-0.975,-0.091,silence
0.135,-0.979,-0.082,silence
0.139,-0.974,-0.08,silence
0.137,-0.979,-0.095,silence
0.134,-0.958,-0.072,silence
0.131,-0.972,-0.089,silence
0.14,-0.968,-0.088,silence
0.134,-0.981,-0.083,silence
0.134,-0.979,-0.088,silence
0.137,-0.974,-0.084,silence
0.136,-0.969,-0.091,silence
0.13,-0.967,-0.079,silence
0.14,-0.967,-0.089,silence
0.136,-0.979,-0.091,silence
0.137,-0.978,-0.087,silence
0.137,-0.978,-0.078,silence
0.137,-0.971,-0.086,silence
0.132,-0.961,-0.071,silence
0.135,-0.965,-0.092,silence
0.139,-0.972,-0.087,silence
0.136,-0.978,-0.085,silence
0.133,-0.981,-0.084,silence
0.137,-0.972,-0.088,silence
0.131,-0.968,-0.087,silence
0.132,-0.963,-0.083,silence
0.134,-0.972,-0.086,silence
0.139,-0.973,-0.092,silence
0.137,-0.98,-0.085,silence
0.137,-0.974,-0.077,silence
0.135,-0.975,-0.096,silence
0.132,-0.96,-0.073,silence
0.132,-0.97,-0.092,silence
0.139,-0.968,-0.087,silence
0.136,-0.981,-0.082,silence
0.14,-0.975,-0.088,silence
0.136,-0.975,-0.088,silence
0.135,-0.964,-0.081,silence
0.13,-0.968,-0.084,silence
0.136,-0.97,-0.087,silence
0.136,-0.974,-0.084,silence
0.134,-0.969,-0.082,silence
0.133,-0.976,-0.088,silence
0.136,-0.969,-0.085,silence
0.133,-0.975,-0.09,silence
0.136,-0.97,-0.085,silence
0.134,-0.975,-0.082,silence
0.134,-0.969,-0.086,silence
0.136,-0.974,-0.085,silence
0.132,-0.974,-0.086,silence
0.138,-0.97,-0.087,silence
0.135,-0.973,-0.083,silence
0.134,-0.969,-0.087,silence
0.134,-0.974,-0.084,silence
0.138,-0.969,-0.084,silence
0.132,-0.973,-0.083,silence
0.135,-0.97,-0.085,silence
0.134,-0.973,-0.086,silence
0.135,-0.969,-0.085,silence
0.137,-0.974,-0.084,silence
0.139,-0.97,-0.086,silence
0.137,-0.969,-0.075,silence
0.129,-0.962,-0.076,silence
0.141,-0.972,-0.079,silence
0.134,-0.974,-0.084,silence
0.133,-0.974,-0.084,silence
0.137,-0.974,-0.085,silence
0.133,-0.974,-0.086,silence
0.146,-0.972,-0.092,silence
0.157,-0.997,-0.108,silence
0.135,-0.987,-0.1,silence
0.139,-0.978,-0.09,silence
0.132,-0.968,-0.083,silence
0.128,-0.968,-0.081,silence
0.137,-0.971,-0.084,silence
0.134,-0.977,-0.088,silence
0.141,-0.977,-0.092,silence
0.139,-0.978,-0.096,silence
0.134,-0.973,-0.091,silence
0.139,-0.941,-0.082,silence
0.135,-0.974,-0.08,silence
0.133,-0.968,-0.078,silence
0.128,-0.94,-0.087,silence
0.131,-0.97,-0.089,silence
0.133,-0.972,-0.086,silence
0.133,-0.973,-0.085,silence
0.133,-0.97,-0.086,silence
0.134,-0.979,-0.096,silence
0.138,-0.97,-0.096,silence
0.139,-0.974,-0.093,silence
0.137,-0.97,-0.078,silence
0.139,-0.969,-0.076,silence
0.135,-0.966,-0.083,silence
0.136,-0.966,-0.089,silence
0.137,-0.97,-0.091,silence
0.136,-0.972,-0.086,silence
0.135,-0.972,-0.084,silence
0.135,-0.973,-0.083,silence
0.137,-0.971,-0.084,silence
0.136,-0.968,-0.089,silence
0.134,-0.973,-0.092,silence
0.136,-0.971,-0.085,silence
0.136,-0.973,-0.085,silence
0.137,-0.972,-0.084,silence
0.134,-0.969,-0.089,silence
0.133,-0.97,-0.089,silence
0.136,-0.969,-0.085,silence
0.139,-0.973,-0.078,silence
0.134,-0.976,-0.085,silence
0.136,-0.97,-0.089,silence
0.135,-0.971,-0.091,silence
0.137,-0.97,-0.09,silence
0.132,-0.974,-0.079,silence
0.136,-0.971,-0.084,silence
0.136,-0.971,-0.089,silence
0.134,-0.968,-0.095,silence
0.134,-0.973,-0.088,silence
0.135,-0.971,-0.083,silence
0.137,-0.974,-0.082,silence
0.136,-0.969,-0.088,silence
0.134,-0.971,-0.089,silence
0.137,-0.969,-0.09,silence
0.135,-0.973,-0.087,silence
0.135,-0.975,-0.084,silence
0.137,-0.973,-0.087,silence
0.135,-0.971,-0.089,silence
0.133,-0.971,-0.092,silence
0.138,-0.972,-0.086,silence
0.136,-0.974,-0.084,silence
0.134,-0.972,-0.081,silence
0.137,-0.975,-0.087,silence
0.134,-0.969,-0.09,silence
0.134,-0.973,-0.085,silence
0.138,-0.972,-0.082,silence
0.138,-0.976,-0.081,silence
0.136,-0.973,-0.086,silence
0.136,-0.974,-0.088,silence
0.134,-0.971,-0.09,silence
0.134,-0.975,-0.084,silence
0.138,-0.974,-0.082,silence
0.134,-0.974,-0.084,silence
0.136,-0.971,-0.088,silence
0.135,-0.971,-0.087,silence
0.136,-0.972,-0.087,silence
0.137,-0.972,-0.08,silence
0.136,-0.974,-0.078,silence
0.137,-0.973,-0.085,silence
0.136,-0.973,-0.088,silence
0.135,-0.975,-0.086,silence
0.146,-0.99,-0.115,silence
0.137,-0.999,-0.127,silence
0.135,-0.99,-0.107,silence
0.143,-0.973,-0.091,silence
0.138,-0.966,-0.082,silence
0.132,-0.969,-0.077,aluminium
0.138,-0.97,-0.083,aluminium
0.134,-0.972,-0.086,aluminium
0.134,-0.974,-0.091,aluminium
0.142,-0.986,-0.1,aluminium
0.142,-0.975,-0.093,aluminium
0.133,-0.975,-0.087,aluminium
0.144,-0.974,-0.088,aluminium
0.142,-0.976,-0.086,aluminium
0.137,-0.975,-0.087,aluminium
0.14,-0.969,-0.081,aluminium
0.138,-0.971,-0.081,aluminium
0.137,-0.971,-0.085,aluminium
0.136,-0.969,-0.087,aluminium
0.135,-0.974,-0.086,aluminium
0.134,-0.972,-0.091,aluminium
0.132,-0.974,-0.085,aluminium
0.137,-0.976,-0.09,aluminium
0.135,-0.98,-0.083,aluminium
0.134,-0.965,-0.083,aluminium
0.129,-0.96,-0.083,aluminium
0.136,-0.967,-0.085,aluminium
0.134,-0.984,-0.09,aluminium
0.137,-0.981,-0.076,aluminium
0.136,-0.981,-0.091,aluminium
0.133,-0.963,-0.085,aluminium
0.132,-0.961,-0.08,aluminium
0.139,-0.966,-0.09,aluminium
0.137,-0.975,-0.087,aluminium
0.139,-0.977,-0.081,aluminium
0.139,-0.982,-0.087,aluminium
0.135,-0.972,-0.08,aluminium
0.132,-0.966,-0.088,aluminium
0.136,-0.964,-0.087,aluminium
0.135,-0.972,-0.083,aluminium
0.138,-0.979,-0.09,aluminium
0.136,-0.98,-0.081,aluminium
0.136,-0.977,-0.083,aluminium
0.13,-0.97,-0.085,aluminium
0.134,-0.961,-0.084,aluminium
0.131,-0.961,-0.095,aluminium
0.138,-0.97,-0.093,aluminium
0.139,-0.983,-0.078,aluminium
0.143,-0.985,-0.082,aluminium
0.135,-0.981,-0.078,aluminium
0.132,-0.96,-0.084,aluminium
0.131,-0.959,-0.084,aluminium
0.135,-0.966,-0.087,aluminium
0.138,-0.981,-0.091,aluminium
0.138,-0.987,-0.085,aluminium
0.136,-0.98,-0.081,aluminium
0.13,-0.971,-0.086,aluminium
0.135,-0.959,-0.079,aluminium
0.134,-0.959,-0.093,aluminium
0.129,-0.972,-0.094,aluminium
0.132,-0.979,-0.08,aluminium
0.134,-0.994,-0.083,aluminium
0.137,-0.981,-0.08,aluminium
0.14,-0.961,-0.079,aluminium
0.134,-0.955,-0.089,aluminium
0.129,-0.968,-0.091,aluminium
0.135,-0.958,-0.091,aluminium
0.133,-0.962,-0.091,aluminium
0.138,-0.969,-0.084,aluminium
0.139,-0.985,-0.083,aluminium
0.143,-0.987,-0.088,aluminium
0.132,-0.964,-0.091,aluminium
0.128,-0.96,-0.092,aluminium
0.132,-0.985,-0.079,aluminium
0.137,-0.987,-0.083,aluminium
0.138,-0.982,-0.084,aluminium
0.137,-0.988,-0.088,aluminium
0.133,-0.98,-0.082,aluminium
0.133,-0.97,-0.089,aluminium
0.134,-0.96,-0.083,aluminium
0.135,-0.962,-0.093,aluminium
0.137,-0.971,-0.092,aluminium
0.14,-0.985,-0.077,aluminium
0.143,-0.986,-0.082,aluminium
0.134,-0.974,-0.08,aluminium
0.13,-0.958,-0.084,aluminium
0.132,-0.959,-0.093,aluminium
0.138,-0.971,-0.084,aluminium
0.141,-0.982,-0.089,aluminium
0.14,-0.989,-0.087,aluminium
0.135,-0.977,-0.079,aluminium
0.132,-0.97,-0.087,aluminium
0.133,-0.958,-0.083,aluminium
0.133,-0.96,-0.094,aluminium
0.142,-0.977,-0.09,aluminium
0.145,-0.984,-0.078,aluminium
0.143,-0.989,-0.085,aluminium
0.131,-0.971,-0.081,aluminium
0.134,-0.957,-0.081,aluminium
0.131,-0.958,-0.086,aluminium
0.139,-0.973,-0.086,aluminium
0.139,-0.982,-0.089,aluminium
0.139,-0.993,-0.086,aluminium
0.136,-0.978,-0.081,aluminium
0.129,-0.969,-0.087,aluminium
0.135,-0.956,-0.083,aluminium
0.132,-0.962,-0.095,aluminium
0.14,-0.977,-0.091,aluminium
0.144,-0.983,-0.077,aluminium
0.141,-0.986,-0.083,aluminium
0.13,-0.969,-0.085,aluminium
0.132,-0.956,-0.085,aluminium
0.128,-0.962,-0.089,aluminium
0.139,-0.971,-0.093,aluminium
0.137,-0.981,-0.088,aluminium
0.139,-0.986,-0.091,aluminium
0.134,-0.977,-0.08,aluminium
0.13,-0.968,-0.085,aluminium
0.134,-0.955,-0.084,aluminium
0.134,-0.963,-0.091,aluminium
0.139,-0.978,-0.091,aluminium
0.143,-0.986,-0.083,aluminium
0.14,-0.988,-0.085,aluminium
0.133,-0.969,-0.085,aluminium
0.131,-0.956,-0.079,aluminium
0.131,-0.959,-0.088,aluminium
0.137,-0.972,-0.089,aluminium
0.14,-0.983,-0.089,aluminium
0.136,-0.988,-0.085,aluminium
0.136,-0.977,-0.079,aluminium
0.13,-0.969,-0.087,aluminium
0.131,-0.954,-0.086,aluminium
0.129,-0.964,-0.093,aluminium
0.14,-0.972,-0.095,aluminium
0.142,-0.993,-0.079,aluminium
0.142,-0.983,-0.085,aluminium
0.129,-0.969,-0.081,aluminium
0.13,-0.955,-0.082,aluminium
0.133,-0.962,-0.088,aluminium
0.141,-0.972,-0.092,aluminium
0.137,-0.983,-0.088,aluminium
0.14,-0.987,-0.088,aluminium
0.132,-0.98,-0.078,aluminium
0.133,-0.965,-0.091,aluminium
0.133,-0.956,-0.087,aluminium
0.131,-0.959,-0.094,aluminium
0.138,-0.972,-0.085,aluminium
0.142,-0.976,-0.082,aluminium
0.141,-0.976,-0.087,aluminium
0.129,-0.979,-0.082,aluminium
0.132,-0.976,-0.081,aluminium
0.129,-0.973,-0.098,aluminium
0.137,-0.96,-0.094,aluminium
0.137,-0.97,-0.079,aluminium
0.141,-0.976,-0.071,aluminium
0.14,-0.981,-0.091,aluminium
0.133,-0.976,-0.078,aluminium
0.129,-0.971,-0.088,aluminium
0.132,-0.962,-0.088,aluminium
0.137,-0.97,-0.092,aluminium
0.143,-0.976,-0.082,aluminium
0.136,-0.979,-0.088,aluminium
0.137,-0.975,-0.09,aluminium
0.134,-0.969,-0.09,aluminium
0.134,-0.96,-0.093,aluminium
0.137,-0.968,-0.086,aluminium
0.145,-0.978,-0.08,aluminium
0.139,-0.982,-0.087,aluminium
0.134,-0.974,-0.085,aluminium
0.139,-0.969,-0.088,aluminium
0.136,-0.966,-0.089,aluminium
0.13,-0.969,-0.099,aluminium
0.13,-0.979,-0.089,aluminium
0.135,-0.977,-0.081,aluminium
0.146,-0.968,-0.078,aluminium
0.147,-1.017,-0.079,aluminium
0.142,-1.004,-0.084,aluminium
0.139,-0.957,-0.086,aluminium
0.132,-0.958,-0.092,aluminium
0.133,-0.95,-0.087,aluminium
0.137,-0.973,-0.079,aluminium
0.145,-0.985,-0.089,aluminium
0.139,-0.997,-0.093,aluminium
0.134,-0.981,-0.085,aluminium
0.133,-0.967,-0.091,aluminium
0.129,-0.949,-0.091,aluminium
0.133,-0.962,-0.081,aluminium
0.143,-0.974,-0.09,aluminium
0.144,-0.994,-0.085,aluminium
0.14,-0.986,-0.074,aluminium
0.136,-0.972,-0.084,aluminium
0.133,-0.958,-0.088,aluminium
0.131,-0.953,-0.079,aluminium
0.135,-0.969,-0.095,aluminium
0.141,-0.985,-0.086,aluminium
0.139,-0.984,-0.083,aluminium
0.132,-0.981,-0.081,aluminium
0.132,-0.96,-0.089,aluminium
0.125,-0.953,-0.091,aluminium
0.131,-0.961,-0.087,aluminium
0.14,-0.976,-0.091,aluminium
0.143,-0.992,-0.088,aluminium
0.14,-0.985,-0.083,aluminium
0.135,-0.971,-0.084,aluminium
0.129,-0.959,-0.091,aluminium
0.131,-0.95,-0.082,aluminium
0.136,-0.974,-0.095,aluminium
0.143,-0.983,-0.088,aluminium
0.14,-0.99,-0.083,aluminium
0.133,-0.982,-0.083,aluminium
0.134,-0.966,-0.091,aluminium
0.127,-0.956,-0.091,aluminium
0.133,-0.959,-0.086,aluminium
0.141,-0.975,-0.088,aluminium
0.14,-0.995,-0.089,aluminium
0.139,-0.985,-0.08,aluminium
0.135,-0.977,-0.086,aluminium
0.133,-0.958,-0.09,aluminium
0.132,-0.953,-0.083,aluminium
0.139,-0.974,-0.097,aluminium
0.145,-0.983,-0.089,aluminium
0.138,-0.99,-0.083,aluminium
0.134,-0.979,-0.085,aluminium
0.131,-0.964,-0.087,aluminium
0.129,-0.954,-0.092,aluminium
0.132,-0.96,-0.087,aluminium
0.14,-0.978,-0.089,aluminium
0.141,-0.991,-0.09,aluminium
0.137,-0.985,-0.08,aluminium
0.131,-0.972,-0.085,aluminium
0.131,-0.956,-0.092,aluminium
0.129,-0.952,-0.08,aluminium
0.138,-0.97,-0.098,aluminium
0.143,-0.985,-0.088,aluminium
0.136,-0.99,-0.084,aluminium
0.133,-0.979,-0.081,aluminium
0.13,-0.965,-0.087,aluminium
0.129,-0.949,-0.091,aluminium
0.132,-0.963,-0.087,aluminium
0.143,-0.98,-0.089,aluminium
0.143,-0.997,-0.092,aluminium
0.136,-0.99,-0.079,aluminium
0.137,-0.97,-0.087,aluminium
0.129,-0.957,-0.088,aluminium
0.13,-0.955,-0.08,aluminium
0.138,-0.97,-0.095,aluminium
0.141,-0.989,-0.086,aluminium
0.137,-0.988,-0.082,aluminium
0.132,-0.982,-0.083,aluminium
0.131,-0.964,-0.091,aluminium
0.13,-0.951,-0.088,aluminium
0.132,-0.966,-0.088,aluminium
0.142,-0.98,-0.088,aluminium
0.141,-0.995,-0.09,aluminium
0.136,-0.986,-0.078,aluminium
0.134,-0.967,-0.086,aluminium
0.131,-0.956,-0.09,aluminium
0.13,-0.955,-0.083,aluminium
0.14,-0.973,-0.096,aluminium
0.145,-0.99,-0.088,aluminium
0.139,-0.988,-0.081,aluminium
0.131,-0.979,-0.085,aluminium
0.132,-0.962,-0.091,aluminium
0.129,-0.951,-0.084,aluminium
0.133,-0.967,-0.09,aluminium
0.144,-0.977,-0.087,aluminium
0.141,-0.995,-0.09,aluminium
0.137,-0.987,-0.082,aluminium
0.146,-0.97,-0.084,aluminium
0.135,-0.956,-0.092,aluminium
0.135,-0.956,-0.084,aluminium
0.13,-0.993,-0.092,aluminium
0.131,-0.95,-0.087,aluminium
0.133,-0.965,-0.079,aluminium
0.143,-0.977,-0.09,aluminium
0.139,-0.994,-0.086,aluminium
0.138,-0.988,-0.083,aluminium
0.134,-0.984,-0.085,aluminium
0.131,-0.962,-0.083,aluminium
0.126,-0.959,-0.086,aluminium
0.136,-0.957,-0.089,aluminium
0.139,-0.972,-0.09,aluminium
0.138,-0.983,-0.085,aluminium
0.139,-0.984,-0.089,aluminium
0.134,-0.974,-0.081,aluminium
0.135,-0.967,-0.089,aluminium
0.128,-0.958,-0.084,aluminium
0.135,-0.97,-0.093,aluminium
0.139,-0.973,-0.085,aluminium
0.135,-0.984,-0.085,aluminium
0.139,-0.974,-0.088,aluminium
0.134,-0.972,-0.084,aluminium
0.132,-0.969,-0.085,aluminium
0.133,-0.968,-0.084,aluminium
0.137,-0.972,-0.089,aluminium
0.136,-0.973,-0.088,aluminium
0.137,-0.971,-0.085,aluminium
0.137,-0.975,-0.086,aluminium
0.135,-0.969,-0.086,aluminium
0.131,-0.978,-0.089,aluminium
0.136,-0.947,-0.07,aluminium
0.132,-0.949,-0.074,aluminium
0.14,-0.963,-0.073,aluminium
0.141,-0.979,-0.085,aluminium
0.141,-0.984,-0.101,aluminium
0.136,-0.977,-0.079,aluminium
0.131,-0.974,-0.084,aluminium
0.128,-0.96,-0.085,aluminium
0.128,-0.961,-0.085,aluminium
0.133,-0.966,-0.087,aluminium
0.134,-0.975,-0.083,aluminium
0.139,-0.979,-0.096,aluminium
0.14,-0.978,-0.091,aluminium
0.131,-0.973,-0.093,aluminium
0.134,-0.966,-0.087,aluminium
0.14,-0.968,-0.084,aluminium
0.136,-0.976,-0.085,aluminium
0.141,-0.974,-0.086,aluminium
0.138,-0.977,-0.089,aluminium
0.134,-0.974,-0.085,aluminium
0.131,-0.971,-0.087,aluminium
0.135,-0.969,-0.097,aluminium
0.135,-0.967,-0.081,aluminium
0.13,-0.97,-0.092,aluminium
0.14,-0.973,-0.083,aluminium
0.13,-0.975,-0.083,aluminium
0.138,-0.96,-0.08,aluminium
0.136,-0.969,-0.094,aluminium
0.142,-0.979,-0.082,aluminium
0.141,-0.991,-0.085,aluminium
0.133,-0.984,-0.094,aluminium
0.129,-0.966,-0.083,aluminium
0.134,-0.96,-0.09,aluminium
0.133,-0.967,-0.087,aluminium
0.135,-0.973,-0.08,aluminium
0.139,-0.983,-0.086,aluminium
0.133,-0.978,-0.087,aluminium
0.132,-0.971,-0.082,aluminium
0.134,-0.964,-0.099,aluminium
0.134,-0.962,-0.09,aluminium
0.136,-0.972,-0.091,aluminium
0.142,-0.986,-0.084,aluminium
0.141,-0.987,-0.084,aluminium
0.134,-0.978,-0.085,aluminium
0.131,-0.961,-0.081,aluminium
0.133,-0.959,-0.09,aluminium
0.138,-0.969,-0.093,aluminium
0.138,-0.982,-0.086,aluminium
0.132,-0.981,-0.084,aluminium
0.135,-0.979,-0.087,aluminium
0.138,-0.959,-0.078,aluminium
0.145,-0.985,-0.087,aluminium
0.129,-0.98,-0.087,aluminium
0.128,-0.959,-0.09,aluminium
0.136,-0.965,-0.086,aluminium
0.137,-0.972,-0.094,aluminium
0.139,-0.982,-0.083,aluminium
0.137,-0.984,-0.086,aluminium
0.133,-0.978,-0.088,aluminium
0.132,-0.963,-0.076,aluminium
0.132,-0.962,-0.096,aluminium
0.134,-0.957,-0.089,aluminium
0.135,-0.973,-0.087,aluminium
0.142,-0.985,-0.084,aluminium
0.14,-0.981,-0.081,aluminium
0.13,-0.973,-0.085,aluminium
0.128,-0.962,-0.086,aluminium
0.132,-0.958,-0.093,aluminium
0.138,-0.975,-0.095,aluminium
0.136,-0.978,-0.086,aluminium
0.138,-0.985,-0.089,aluminium
0.132,-0.978,-0.086,aluminium
0.131,-0.964,-0.075,aluminium
0.134,-0.96,-0.094,aluminium
0.134,-0.961,-0.089,aluminium
0.137,-0.973,-0.087,aluminium
0.142,-0.985,-0.085,aluminium
0.14,-0.987,-0.084,aluminium
0.13,-0.971,-0.086,aluminium
0.13,-0.962,-0.085,aluminium
0.133,-0.966,-0.091,aluminium
0.137,-0.972,-0.095,aluminium
0.138,-0.983,-0.086,aluminium
0.139,-0.981,-0.088,aluminium
0.132,-0.977,-0.09,aluminium
0.131,-0.962,-0.078,aluminium
0.137,-0.959,-0.093,aluminium
0.133,-0.963,-0.091,aluminium
0.139,-0.972,-0.084,aluminium
0.14,-0.985,-0.08,aluminium
0.142,-0.984,-0.083,aluminium
0.131,-0.965,-0.082,aluminium
0.13,-0.962,-0.088,aluminium
0.132,-0.964,-0.088,aluminium
0.137,-0.977,-0.097,aluminium
0.137,-0.983,-0.088,aluminium
0.14,-0.981,-0.087,aluminium
0.13,-0.976,-0.084,aluminium
0.132,-0.96,-0.08,aluminium
0.133,-0.96,-0.094,aluminium
0.133,-0.965,-0.094,aluminium
0.139,-0.973,-0.083,aluminium
0.139,-0.986,-0.084,aluminium
0.142,-0.982,-0.084,aluminium
0.131,-0.963,-0.081,aluminium
0.128,-0.961,-0.091,aluminium
0.134,-0.963,-0.089,aluminium
0.133,-0.978,-0.093,aluminium
0.138,-0.982,-0.087,aluminium
0.137,-0.981,-0.085,aluminium
0.129,-0.978,-0.087,aluminium
0.133,-0.961,-0.084,aluminium
0.133,-0.961,-0.092,aluminium
0.135,-0.964,-0.093,aluminium
0.141,-0.975,-0.083,aluminium
0.142,-0.988,-0.083,aluminium
0.138,-0.982,-0.081,aluminium
0.129,-0.965,-0.076,aluminium
0.127,-0.96,-0.091,aluminium
0.138,-0.964,-0.084,aluminium
0.137,-0.978,-0.091,aluminium
0.139,-0.984,-0.088,aluminium
0.135,-0.984,-0.082,aluminium
0.129,-0.976,-0.087,aluminium
0.132,-0.962,-0.081,aluminium
0.132,-0.962,-0.094,aluminium
0.135,-0.964,-0.094,aluminium
0.139,-0.979,-0.083,aluminium
0.14,-0.98,-0.083,aluminium
0.139,-0.976,-0.084,aluminium
0.132,-0.976,-0.09,aluminium
0.134,-0.967,-0.089,aluminium
0.13,-0.969,-0.082,aluminium
0.136,-0.971,-0.089,aluminium
0.138,-0.976,-0.093,aluminium
0.134,-0.976,-0.077,aluminium
0.141,-0.976,-0.088,aluminium
0.14,-0.972,-0.091,aluminium
0.139,-0.966,-0.084,aluminium
0.134,-0.941,-0.084,aluminium
0.13,-0.969,-0.096,aluminium
0.133,-0.965,-0.087,aluminium
0.137,-0.969,-0.093,aluminium
0.135,-0.976,-0.082,aluminium
0.136,-0.972,-0.091,aluminium
0.135,-0.976,-0.084,aluminium
0.134,-0.969,-0.087,aluminium
0.132,-0.971,-0.084,aluminium
0.134,-0.97,-0.089,aluminium
0.142,-0.979,-0.087,aluminium
0.136,-0.984,-0.087,aluminium
0.13,-0.969,-0.081,aluminium
0.127,-0.964,-0.088,aluminium
0.129,-0.958,-0.087,aluminium
0.135,-0.969,-0.091,aluminium
0.151,-0.986,-0.099,aluminium
0.158,-1.001,-0.105,aluminium
0.14,-0.994,-0.098,aluminium
0.133,-0.969,-0.088,aluminium
0.128,-0.951,-0.086,aluminium
0.13,-0.955,-0.081,aluminium
0.144,-0.978,-0.096,aluminium
0.144,-0.996,-0.093,aluminium
0.137,-0.989,-0.086,aluminium
0.131,-0.981,-0.087,aluminium
0.13,-0.956,-0.095,aluminium
0.127,-0.948,-0.073,aluminium
0.139,-0.965,-0.091,aluminium
0.145,-0.982,-0.083,aluminium
0.139,-0.996,-0.088,aluminium
